Date,Return
10/24/13,-0.1085681522266267
10/23/13,-0.10347448852148385
10/22/13,-0.1246922266504322
10/21/13,-0.12790838378239472
10/18/13,-0.12085898710884076
10/17/13,-0.2274431371127121
10/16/13,-0.21941150696857056
10/15/13,-0.23333643352532615
10/14/13,-0.2384648695444303
10/11/13,-0.2420460698460762
10/10/13,-0.24530562537348877
10/09/13,-0.2560666367979533
10/08/13,-0.25797023739815034
10/07/13,-0.2474786809537037
10/04/13,-0.2417331607847888
10/03/13,-0.23848222959868304
10/02/13,-0.22813850334357327
10/01/13,-0.22899900239202278
09/30/13,-0.2386386841293268
09/27/13,-0.23822145464579156
09/26/13,-0.23667427113378917
09/25/13,-0.23749131610096902
09/24/13,-0.22913809686841372
09/23/13,-0.22943364587544832
09/20/13,-0.21499584769985428
09/19/13,-0.21909854396164544
09/18/13,-0.21481330088237563
09/17/13,-0.22977264722357071
09/16/13,-0.22833841021530477
09/13/13,-0.2271997222140734
09/12/13,-0.22373152410198352
09/11/13,-0.2210108785346066
09/10/13,-0.227547405329504
09/09/13,-0.22808631528953963
09/06/13,-0.23544867497001878
09/05/13,-0.23546603502427152
09/04/13,-0.24235897716718172
09/03/13,-0.2521377551210586
08/30/13,-0.2638548520434561
08/29/13,-0.25644041220021885
08/28/13,-0.26242066898082783
08/27/13,-0.26102988605383143
08/26/13,-0.2469137309122889
08/23/13,-0.2435932533580786
08/22/13,-0.24055101870228796
08/21/13,-0.24435821816250025
08/20/13,-0.24775686990648557
08/19/13,-0.24755696129457233
08/16/13,-0.2551539496954701
08/15/13,-0.2527635732436334
08/14/13,-0.24394098867896502
08/13/13,-0.2339970779075
08/12/13,-0.23029414492389771
08/09/13,-0.22603499413146297
08/08/13,-0.2240792072174141
08/07/13,-0.2258263532869675
08/06/13,-0.22068055547342866
08/05/13,-0.21335302379273052
08/02/13,-0.2119883331525691
08/01/13,-0.21403097428351942
07/31/13,-0.22834709024243108
07/30/13,-0.225591670620911
07/29/13,-0.23311043088639608
07/26/13,-0.23043323940028873
07/25/13,-0.22839054432370065
07/24/13,-0.2151783962575149
07/23/13,-0.2143960713988405
07/22/13,-0.2083984545639787
07/19/13,-0.22065446144641185
07/18/13,-0.20841581461823144
07/17/13,-0.20157500484353527
07/16/13,-0.20065363945410766
07/15/13,-0.1962379801853915
07/12/13,-0.1977069912478007
07/11/13,-0.20010604772676374
07/10/13,-0.21249247079864345
07/09/13,-0.2131443812080532
07/08/13,-0.2132747956573178
07/05/13,-0.22335774869971797
07/03/13,-0.22949445827078876
07/02/13,-0.2330756585724347
07/01/13,-0.22823408979305698
06/28/13,-0.2347619905064658
06/27/13,-0.23763041057736004
06/26/13,-0.24060315281068384
06/25/13,-0.247078865470059
06/24/13,-0.24395834873321776
06/21/13,-0.23427521291464418
06/20/13,-0.23096346933319797
06/19/13,-0.217108036939091
06/18/13,-0.21716022325294282
06/17/13,-0.22965091280143252
06/14/13,-0.23939491670116608
06/13/13,-0.23769127865852002
06/12/13,-0.24205474987320255
06/11/13,-0.23524871415264964
06/10/13,-0.22620012868923306
06/07/13,-0.23531826052075416
06/06/13,-0.24843487434291214
06/05/13,-0.25272879918949015
06/04/13,-0.25325034909527305
06/03/13,-0.24583585704657995
05/31/13,-0.2427153403097387
05/30/13,-0.2431152097390211
05/29/13,-0.24524481123796646
05/28/13,-0.23397966390760958
05/24/13,-0.24089002005041027
05/23/13,-0.23265842908889955
05/22/13,-0.22689549317991237
05/21/13,-0.21164065177732036
05/20/13,-0.21028464116428536
05/17/13,-0.20971963717723288
05/16/13,-0.21433520331768044
05/15/13,-0.20388715490014114
05/14/13,-0.22891209422948355
05/13/13,-0.23723054114807757
05/10/13,-0.23488367098296623
05/09/13,-0.2424893916164463
05/08/13,-0.24062051286493658
05/07/13,-0.25487581468832593
05/06/13,-0.25112074759632774
05/03/13,-0.2648805395953134
05/02/13,-0.27888374649293757
05/01/13,-0.28686319032322743
04/30/13,-0.2832646317075106
04/29/13,-0.28805406637849235
04/26/13,-0.3033871359164972
04/25/13,-0.2967115146452088
04/24/13,-0.29293040747183147
04/23/13,-0.29775456225131874
04/22/13,-0.30452582391772853
04/19/13,-0.304734464762224
04/18/13,-0.3342532375500577
04/17/13,-0.3197806670605024
04/16/13,-0.3103843984816552
04/15/13,-0.3203283109933021
04/12/13,-0.3132702325524399
04/11/13,-0.31297468528558714
04/10/13,-0.3131572321030658
04/09/13,-0.32404860403115715
04/08/13,-0.3264823823588076
04/05/13,-0.31935475754984083
04/04/13,-0.30890670913230145
04/03/13,-0.2992322533408543
04/02/13,-0.29328677061438846
04/01/13,-0.3035870445284105
03/28/13,-0.3096716217312673
03/27/13,-0.302309314256244
03/26/13,-0.2938256805744241
03/25/13,-0.29624215105327767
03/22/13,-0.29565973306633475
03/21/13,-0.29483400807202853
03/20/13,-0.29183517355186966
03/19/13,-0.29478182001799486
03/18/13,-0.29785020264644013
03/15/13,-0.2921915349542448
03/14/13,-0.2858983708525302
03/13/13,-0.28262139958504534
03/12/13,-0.28062221253536457
03/11/13,-0.27435508677484727
03/08/13,-0.27722350858592343
03/07/13,-0.2762847814020612
03/06/13,-0.2773452430080616
03/05/13,-0.27106943722041793
03/04/13,-0.28593314316649154
03/01/13,-0.29924093336798063
02/28/13,-0.30357836450128406
02/27/13,-0.3048126928976368
02/26/13,-0.31320068618433533
02/25/13,-0.3126443622244092
02/22/13,-0.30487350703315913
02/21/13,-0.30850689190847497
02/20/13,-0.31117540510763775
02/19/13,-0.29866724935380184
02/15/13,-0.31080162970537223
02/14/13,-0.31520855326114244
02/13/13,-0.31951994431306674
02/12/13,-0.321397450886247
02/11/13,-0.3199024014826406
02/08/13,-0.3173381565002697
02/07/13,-0.32726470721748196
02/06/13,-0.33055035677191136
02/05/13,-0.33440101205357503
02/04/13,-0.34024222656324904
02/01/13,-0.325830470209216
01/31/13,-0.3431367406611601
01/30/13,-0.34475347228144887
01/29/13,-0.34488383278507573
01/28/13,-0.34744807776744663
01/25/13,-0.3448925667578398
01/24/13,-0.3444231509604529
01/23/13,-0.35547097567900604
01/22/13,-0.38904909679845484
01/18/13,-0.3876235398173153
01/17/13,-0.3817041511178663
01/16/13,-0.3783402734280241
01/15/13,-0.3698739998004568
01/14/13,-0.37133432909555786
01/11/13,-0.3567835322107715
01/10/13,-0.35548838967889645
01/09/13,-0.3584089978038244
01/08/13,-0.3625986544336105
01/07/13,-0.361338232010241
01/04/13,-0.3585393583074513
01/03/13,-0.3709692337204186
01/02/13,-0.37133432909555786
12/31/12,-0.3851288951486866
12/28/12,-0.39153506143995714
12/27/12,-0.3860763563053129
12/26/12,-0.3838337526168116
12/24/12,-0.38328616262964954
12/21/12,-0.37795781799863215
12/20/12,-0.37210792172164997
12/19/12,-0.374063656430243
12/18/12,-0.3732292496686285
12/17/12,-0.37348129238893774
12/14/12,-0.3898401034244375
12/13/12,-0.3891968713019722
12/12/12,-0.3936646629389025
12/11/12,-0.3942557609529718
12/10/12,-0.4042170317786896
12/07/12,-0.4052688133575637
12/06/12,-0.3992537842629932
12/05/12,-0.40213088436101385
12/04/12,-0.3993406906853505
12/03/12,-0.39567258396134736
11/30/12,-0.3929606184210968
11/29/12,-0.3985931381406375
11/28/12,-0.4057381769494947
11/27/12,-0.4170033242798516
11/26/12,-0.42531309117131927
11/23/12,-0.41938496849910617
11/21/12,-0.42121034096389043
11/20/12,-0.417646554662135
11/19/12,-0.4191763798600665
11/16/12,-0.4374561515500161
11/15/12,-0.4373866034417297
11/14/12,-0.43278839735553476
11/13/12,-0.4271384636361035
11/12/12,-0.4211842469368736
11/09/12,-0.42367894555114
11/08/12,-0.43301439825428295
11/07/12,-0.420123839276511
11/06/12,-0.40743313496501443
11/05/12,-0.40635531504494316
11/02/12,-0.40204397619847476
11/01/12,-0.402330845178383
10/31/12,-0.408667465101549
10/26/12,-0.4131439367656056
10/25/12,-0.4108752929957252
10/24/12,-0.4112751102195518
10/23/12,-0.40862401102027945
10/22/12,-0.4100842881099246
10/19/12,-0.407372322569674
10/18/12,-0.39588985262751336
10/17/12,-0.3433105552460565
10/16/12,-0.3526894620304691
10/15/12,-0.3559229792166844
10/12/12,-0.35264600968938137
10/11/12,-0.3467961673580369
10/10/12,-0.3528111964526073
10/09/12,-0.35321969370356027
10/08/12,-0.3412679141151062
10/05/12,-0.3327408263520167
10/04/12,-0.33239314323658614
10/03/12,-0.3372172980160733
10/02/12,-0.34200673268705517
10/01/12,-0.3378431700842859
09/28/12,-0.3441711082401437
09/27/12,-0.3424326421977167
09/26/12,-0.34507506136986266
09/25/12,-0.34881276840760805
09/24/12,-0.34862153982282124
09/21/12,-0.36199887639241485
09/20/12,-0.36710122012468405
09/19/12,-0.3676401300847197
09/18/12,-0.3756543479691527
09/17/12,-0.3828689331461144
09/14/12,-0.3831296541533682
09/13/12,-0.3862936771769348
09/12/12,-0.3994710511889774
09/11/12,-0.39833241713338385
09/10/12,-0.3908744692632392
09/07/12,-0.38619803678181336
09/06/12,-0.39206529137286644
09/05/12,-0.40830236798622793
09/04/12,-0.40802423297908375
08/31/12,-0.4045039007585979
08/30/12,-0.4074679090191577
08/29/12,-0.4019657498032438
08/28/12,-0.41131856430082137
08/27/12,-0.4182984668117266
08/24/12,-0.41011906216406774
08/23/12,-0.41170975370297747
08/22/12,-0.4113794306417996
08/21/12,-0.41804637188596155
08/20/12,-0.4128049336773015
08/17/12,-0.41141420469594275
08/16/12,-0.41512576376103366
08/15/12,-0.41975874390137174
08/14/12,-0.41878519045791046
08/13/12,-0.4263040046690333
08/10/12,-0.44195871724108954
08/09/12,-0.44165448820692854
08/08/12,-0.4417588086291763
08/07/12,-0.44322776574594774
08/06/12,-0.4412459387505197
08/03/12,-0.4425410812823947
08/02/12,-0.4534759055515738
08/01/12,-0.4500598415478798
07/31/12,-0.4498077988275706
07/30/12,-0.4503901646090577
07/27/12,-0.4480780145524519
07/26/12,-0.4668532421211674
07/25/12,-0.47152099457546687
07/24/12,-0.4718860377451502
07/23/12,-0.4649844155751136
07/20/12,-0.4690610717555255
07/19/12,-0.4844985156614158
07/18/12,-0.49518992503195614
07/17/12,-0.4986928971981892
07/16/12,-0.5002661747372085
07/13/12,-0.49887544575584986
07/12/12,-0.5041255622514544
07/11/12,-0.503508424156006
07/10/12,-0.4943728800647763
07/09/12,-0.49062649299990446
07/06/12,-0.49065258528673944
07/05/12,-0.48201249707427585
07/03/12,-0.48904453369357703
07/02/12,-0.49544201995772125
06/29/12,-0.49578970307315184
06/28/12,-0.509488680936615
06/27/12,-0.5051512498033116
06/26/12,-0.5091670379025636
06/25/12,-0.512626557727709
06/22/12,-0.5032563292302409
06/21/12,-0.5087063560779407
06/20/12,-0.49801489276176264
06/19/12,-0.49452065282811175
06/18/12,-0.5038039209575849
06/15/12,-0.5093148124060809
06/14/12,-0.5140607929957931
06/13/12,-0.5122875546394048
06/12/12,-0.5088019964730621
06/11/12,-0.505846614293991
06/08/12,-0.495459380011974
06/07/12,-0.4973890746391879
06/06/12,-0.4953551135353639
06/05/12,-0.5041863763869768
06/04/12,-0.49707616557790046
06/01/12,-0.5036909187680289
05/31/12,-0.4951030186095988
05/30/12,-0.4886968523183283
05/29/12,-0.48338586774156356
05/25/12,-0.4858283783017963
05/24/12,-0.47528474169459145
05/23/12,-0.4702432120978446
05/22/12,-0.47777070633609375
05/21/12,-0.4662013299715758
05/18/12,-0.4781183894515243
05/17/12,-0.4584304747803256
05/16/12,-0.45331945102093013
05/15/12,-0.46880902903521626
05/14/12,-0.47498919268755674
05/11/12,-0.47392005279461186
05/10/12,-0.46659246716827596
05/09/12,-0.4705126688180443
05/08/12,-0.4673486979999335
05/07/12,-0.4719034517450407
05/04/12,-0.4810998099717927
05/03/12,-0.4688872571706291
05/02/12,-0.47215549272516805
05/01/12,-0.4746154172852912
04/30/12,-0.47425032191015204
04/27/12,-0.4654450991399183
04/26/12,-0.46501918788907487
04/25/12,-0.4700172111990964
04/24/12,-0.4773621568796849
04/23/12,-0.4805522199846307
04/20/12,-0.48189081659777533
04/19/12,-0.47907452889509516
04/18/12,-0.471990358167398
04/17/12,-0.4701476256483609
04/16/12,-0.47318991424978935
04/13/12,-0.4570831981400547
04/12/12,-0.4341269939686794
04/11/12,-0.4472088337366942
04/10/12,-0.4551187311988794
04/09/12,-0.4516592131139159
04/05/12,-0.45037280281462305
04/04/12,-0.44791287999468177
04/03/12,-0.441419805540872
04/02/12,-0.4376821524487643
03/30/12,-0.4426193076776257
03/29/12,-0.4363870099168893
03/28/12,-0.42999820367987146
03/27/12,-0.43759519208076936
03/26/12,-0.4355873250039622
03/23/12,-0.4414458456222512
03/22/12,-0.438438331074966
03/21/12,-0.4437145433377693
03/20/12,-0.44935579703007417
03/19/12,-0.44892988577923076
03/16/12,-0.45670074271066274
03/15/12,-0.4600993927144663
03/14/12,-0.4645671860915784
03/13/12,-0.46301126686663013
03/12/12,-0.47398959916271644
03/09/12,-0.47824874995515126
03/08/12,-0.4722598131474158
03/07/12,-0.47255536215445043
03/06/12,-0.4741547337204865
03/05/12,-0.4660796494950753
03/02/12,-0.45999507229221853
03/01/12,-0.4589954787673782
02/29/12,-0.462602771355859
02/28/12,-0.46248109087935846
02/27/12,-0.4703736265471092
02/24/12,-0.4698607566684526
02/23/12,-0.4731551401956461
02/22/12,-0.4715644486567364
02/21/12,-0.4662969703666972
02/17/12,-0.4744328687276307
02/16/12,-0.47279872484763324
02/15/12,-0.4736331838147036
02/14/12,-0.46998243714495314
02/13/12,-0.46786156961877196
02/10/12,-0.4733289547805426
02/09/12,-0.46850480000105527
02/08/12,-0.46990421074972216
02/07/12,-0.4725814561814673
02/06/12,-0.4705648551318961
02/03/12,-0.4816561339317188
02/02/12,-0.4914088178585788
02/01/12,-0.4951291108964338
01/31/12,-0.4957549290190086
01/30/12,-0.49785843823111897
01/27/12,-0.4958679294683827
01/26/12,-0.5061942974094216
01/25/12,-0.5049860612999039
01/24/12,-0.49504215052843875
01/23/12,-0.4910524547160218
01/20/12,-0.4906439052596131
01/19/12,-0.4440709047401444
01/18/12,-0.44985993293596654
01/17/12,-0.4536236800550911
01/13/12,-0.4567441967919323
01/12/12,-0.4527023129254817
01/11/12,-0.45590105605755377
01/10/12,-0.45835224838509475
01/09/12,-0.45894334465898223
01/06/12,-0.43498754696276654
01/05/12,-0.4271732376902468
01/04/12,-0.4191155135190884
01/03/12,-0.4216102103931729
12/30/11,-0.43856874552423053
12/29/11,-0.44161103412565894
12/28/11,-0.4439579042907703
12/27/11,-0.4434798606717128
12/23/11,-0.44966002432405333
12/22/11,-0.45265012661162984
12/21/11,-0.4560227382742362
12/20/11,-0.45206776257032466
12/19/11,-0.45949093638632604
12/16/11,-0.45590105605755377
12/15/11,-0.4614814434088805
12/14/11,-0.46275922588650276
12/13/11,-0.45618787283200624
12/12/11,-0.4563965136765017
12/09/11,-0.4546319536070579
12/08/11,-0.4645150519831825
12/07/11,-0.458134925773291
12/06/11,-0.45780465665775083
12/05/11,-0.45617051103757167
12/02/11,-0.4607687188639483
12/01/11,-0.46649687897861053
11/30/11,-0.47899630249986425
11/29/11,-0.49330373843164954
11/28/11,-0.4887316246322896
11/25/11,-0.5106273167323906
11/23/11,-0.5044471513398683
11/22/11,-0.49585056941412997
11/21/11,-0.49503347050131247
11/18/11,-0.48291650414963244
11/17/11,-0.4777098399951156
11/16/11,-0.468496067768473
11/15/11,-0.46407172847263056
11/14/11,-0.46716620338791065
11/11/11,-0.4712080872543613
11/10/11,-0.4827426356190983
11/09/11,-0.4776402918868291
11/08/11,-0.46773988740208955
11/07/11,-0.47122544730861404
11/04/11,-0.4818212684894889
11/03/11,-0.48063912814716986
11/02/11,-0.49166091278434393
11/01/11,-0.4970239775238668
10/31/11,-0.4848635570909173
10/28/11,-0.4783443903502726
10/27/11,-0.47962217282789493
10/26/11,-0.4903657702524689
10/25/11,-0.4931037776142804
10/24/11,-0.4815779075364879
10/21/11,-0.4867323836369712
10/20/11,-0.4926605063091843
10/19/11,-0.4952421113458079
10/18/11,-0.48671502358271845
10/17/11,-0.4937557419693278
10/14/11,-0.48569801779816946
10/13/11,-0.5141129271041891
10/12/11,-0.5232310589357102
10/11/11,-0.5278553590489219
10/10/11,-0.5330793832576916
10/07/11,-0.5522457480231073
10/06/11,-0.5526021111656644
10/05/11,-0.5613030396163782
10/04/11,-0.5637368701494845
10/03/11,-0.5692825095493959
09/30/11,-0.5523152943912119
09/29/11,-0.5414847365986428
09/28/11,-0.5403200085160325
09/27/11,-0.5311931427117472
09/26/11,-0.5376688571113042
09/23/11,-0.5432145226139435
09/22/11,-0.5474302732707464
09/21/11,-0.5313148249284296
09/20/11,-0.5248565245287631
09/19/11,-0.5248217504746199
09/16/11,-0.5248130704474935
09/15/11,-0.5283942707491394
09/14/11,-0.5375124025806605
09/13/11,-0.5397289105019631
09/12/11,-0.5392074145418179
09/09/11,-0.5437882066281224
09/08/11,-0.5350003439121414
09/07/11,-0.5358087105923768
09/06/11,-0.5461090367118546
09/02/11,-0.5437968866552487
09/01/11,-0.5371386254382131
08/31/11,-0.5297849997304981
08/30/11,-0.5300110023694281
08/29/11,-0.5314191453506772
08/26/11,-0.542041060558569
08/25/11,-0.5479691832307821
08/24/11,-0.5451442172411574
08/23/11,-0.5490296448367825
08/22/11,-0.5669790673628262
08/19/11,-0.5732809393345769
08/18/11,-0.5611465850857346
08/17/11,-0.5365736753967983
08/16/11,-0.5314886917187819
08/15/11,-0.5156427523021205
08/12/11,-0.5099580445285461
08/11/11,-0.511383547564048
08/10/11,-0.522787789370796
08/09/11,-0.501578731268974
08/08/11,-0.5253867544616723
08/05/11,-0.4966849761757445
08/04/11,-0.49800621273463624
08/03/11,-0.4774490650422242
08/02/11,-0.4850721996755947
08/01/11,-0.4725814561814673
07/29/11,-0.4752586494077565
07/28/11,-0.46895680353873365
07/27/11,-0.4721902667793112
07/26/11,-0.4588911583451304
07/25/11,-0.461968221000702
07/22/11,-0.4626201314101117
07/21/11,-0.47239022759668037
07/20/11,-0.4825079546932238
07/19/11,-0.4762495629054705
07/18/11,-0.4828643700412366
07/15/11,-0.4805348059847402
07/14/11,-0.5402331020936751
07/13/11,-0.5321319238412471
07/12/11,-0.5358261228520853
07/11/11,-0.5416759651834298
07/08/11,-0.537581948948765
07/07/11,-0.5248826185557799
07/06/11,-0.5346526607967108
07/05/11,-0.5371908134922467
07/01/11,-0.5471086302366949
06/30/11,-0.559842762526733
06/29/11,-0.5675006172686091
06/28/11,-0.5709079751424487
06/27/11,-0.5803390421379852
06/24/11,-0.5872232781510411
06/23/11,-0.5825816458264865
06/22/11,-0.5766796171812902
06/21/11,-0.5714729530267733
06/20/11,-0.5787918307830731
06/17/11,-0.5784093753536811
06/16/11,-0.5650667867355028
06/15/11,-0.5628241830470015
06/14/11,-0.5581130026141604
06/13/11,-0.5612769734322712
06/10/11,-0.5571220891164463
06/09/11,-0.5508462850689845
06/08/11,-0.5487254158026215
06/07/11,-0.5488470962791219
06/06/11,-0.54708253794986
06/03/11,-0.5453267118531803
06/02/11,-0.540998012952459
06/01/11,-0.5431362962187125
05/31/11,-0.5401635539853887
05/27/11,-0.547221632426251
05/26/11,-0.5496293689323405
05/25/11,-0.5482907723191959
05/24/11,-0.5495163684829664
05/23/11,-0.5494033680335922
05/20/11,-0.5445009851186922
05/19/11,-0.5382251810712303
05/18/11,-0.5394768695218357
05/17/11,-0.5389118655347833
05/16/11,-0.5493773279522131
05/13/11,-0.539702870420584
05/12/11,-0.5349221175169105
05/11/11,-0.5345744344014798
05/10/11,-0.5283073625866003
05/09/11,-0.5326360597471396
05/06/11,-0.5347047949051068
05/05/11,-0.5356001219533371
05/04/11,-0.5342788853944452
05/03/11,-0.535930443274333
05/02/11,-0.5318711488883556
04/29/11,-0.5270556741359947
04/28/11,-0.5323840187670122
04/27/11,-0.532566513379035
04/26/11,-0.5368604904310689
04/25/11,-0.5436143398377701
04/21/11,-0.5435708857565005
04/20/11,-0.5430232957693385
04/19/11,-0.546674040698907
04/18/11,-0.5420584745584595
04/15/11,-0.5387032246902879
04/14/11,-0.497145711946005
04/13/11,-0.49908403265470763
04/12/11,-0.5040125618020803
04/11/11,-0.498136625443719
04/08/11,-0.497449940980166
04/07/11,-0.49585056941412997
04/06/11,-0.5009094068596738
04/05/11,-0.5053337444153345
04/04/11,-0.4891748959373857
04/01/11,-0.4855936956357398
03/31/11,-0.4899745808503128
03/30/11,-0.4942511978480939
03/29/11,-0.49434678603775944
03/28/11,-0.4998837193078166
03/25/11,-0.49607651810742237
03/24/11,-0.48986158040093875
03/23/11,-0.49397300889531204
03/22/11,-0.49818007952498855
03/21/11,-0.4988928058101026
03/18/11,-0.5123136486664216
03/17/11,-0.5120528719733483
03/16/11,-0.5157557527514948
03/15/11,-0.5049252489045634
03/14/11,-0.5045514717621159
03/11/11,-0.49871031119807974
03/10/11,-0.4955897944612385
03/09/11,-0.48561978966275665
03/08/11,-0.48515042607082554
03/07/11,-0.4857153778524222
03/04/11,-0.4779271608667374
03/03/11,-0.47015630567548733
03/02/11,-0.47777938636322015
03/01/11,-0.47780548039023696
02/28/11,-0.46681846806702426
02/25/11,-0.46973907619195215
02/24/11,-0.47079953605777075
02/23/11,-0.4686264804775558
02/22/11,-0.4695913016884348
02/18/11,-0.45231985749608977
02/17/11,-0.4565095141258758
02/16/11,-0.4574135212012326
